,participant,task,trial,choice,reward,stimulus_0,stimulus_1,validities,item_type,tier
6829,71,0,13,1,0,[1 0 0 0],[0 1 1 0],[0.9 0.8 0.7 0.6],2,0.0
6830,71,0,14,1,0,[1 0 0 1],[0 1 1 1],[0.9 0.8 0.7 0.6],2,0.0
6831,71,0,15,1,0,[1 0 0 0],[0 1 1 0],[0.9 0.8 0.7 0.6],2,0.0
6832,71,0,16,1,0,[0 1 1 1],[1 1 1 0],[0.9 0.8 0.7 0.6],6,0.0
6833,71,0,17,0,0,[1 1 1 1],[0 1 0 0],[0.9 0.8 0.7 0.6],1,0.0
6834,71,0,18,1,0,[0 0 1 1],[1 0 1 0],[0.9 0.8 0.7 0.6],6,0.0
6835,71,0,19,0,0,[0 1 1 1],[1 0 0 1],[0.9 0.8 0.7 0.6],5,0.0
6836,71,0,20,1,0,[0 0 0 1],[1 0 0 0],[0.9 0.8 0.7 0.6],6,0.0
6837,71,0,21,1,0,[0 1 0 1],[1 1 0 0],[0.9 0.8 0.7 0.6],6,0.0
6838,71,0,22,0,0,[1 1 1 0],[0 1 1 1],[0.9 0.8 0.7 0.6],3,0.0
6839,71,0,23,0,0,[0 1 1 1],[1 0 0 1],[0.9 0.8 0.7 0.6],5,0.0
6840,71,0,24,1,0,[0 0 0 0],[1 0 1 1],[0.9 0.8 0.7 0.6],4,0.0
6841,71,0,25,0,0,[1 1 1 1],[0 1 0 0],[0.9 0.8 0.7 0.6],1,0.0
6842,71,0,26,1,0,[1 0 0 1],[0 1 1 1],[0.9 0.8 0.7 0.6],2,0.0
6843,71,0,27,0,0,[1 0 1 1],[0 0 0 0],[0.9 0.8 0.7 0.6],1,0.0
6844,71,0,28,0,0,[1 0 1 0],[0 0 1 1],[0.9 0.8 0.7 0.6],3,0.0
6845,71,0,29,1,0,[1 0 0 1],[0 1 1 1],[0.9 0.8 0.7 0.6],2,0.0
6846,71,0,30,0,0,[0 1 1 1],[1 0 0 1],[0.9 0.8 0.7 0.6],5,0.0
6847,71,0,31,1,0,[0 0 1 1],[1 0 1 0],[0.9 0.8 0.7 0.6],6,0.0
6848,71,0,32,1,0,[1 0 0 1],[0 1 1 1],[0.9 0.8 0.7 0.6],2,0.0
6849,71,0,33,1,0,[1 0 0 0],[0 1 1 0],[0.9 0.8 0.7 0.6],2,0.0
6850,71,0,34,0,0,[0 1 1 1],[1 0 0 1],[0.9 0.8 0.7 0.6],5,0.0
6851,71,0,35,1,0,[1 0 0 0],[0 1 1 0],[0.9 0.8 0.7 0.6],2,0.0
6852,71,0,36,0,0,[0 1 1 1],[1 0 0 1],[0.9 0.8 0.7 0.6],5,0.0
6853,71,0,37,0,0,[1 1 0 1],[0 0 0 1],[0.9 0.8 0.7 0.6],1,0.0
6854,71,0,38,1,0,[1 0 0 0],[0 1 1 0],[0.9 0.8 0.7 0.6],2,0.0
6855,71,0,39,0,0,[0 1 1 1],[1 0 0 1],[0.9 0.8 0.7 0.6],5,0.0
6856,71,0,40,0,0,[1 1 1 0],[0 0 1 0],[0.9 0.8 0.7 0.6],1,0.0
6857,71,0,41,0,0,[1 1 0 0],[0 0 0 0],[0.9 0.8 0.7 0.6],1,0.0
6858,71,0,42,0,0,[1 0 1 0],[0 0 1 1],[0.9 0.8 0.7 0.6],3,0.0
6859,71,0,43,0,0,[0 1 1 1],[1 0 0 1],[0.9 0.8 0.7 0.6],5,0.0
6860,71,0,44,0,0,[1 1 1 1],[0 0 1 1],[0.9 0.8 0.7 0.6],1,0.0
6861,71,0,45,1,0,[0 0 0 0],[1 0 1 1],[0.9 0.8 0.7 0.6],4,0.0
6862,71,0,46,0,0,[0 1 1 1],[1 0 0 1],[0.9 0.8 0.7 0.6],5,0.0
6863,71,0,47,0,0,[0 1 1 0],[1 0 0 0],[0.9 0.8 0.7 0.6],5,0.0
6864,71,0,48,0,0,[1 0 0 0],[0 0 0 1],[0.9 0.8 0.7 0.6],3,0.0
6865,71,0,49,1,0,[0 0 1 1],[1 1 1 1],[0.9 0.8 0.7 0.6],4,0.0
6866,71,0,50,0,0,[1 1 0 0],[0 0 0 0],[0.9 0.8 0.7 0.6],1,0.0
6867,71,0,51,1,0,[0 0 1 0],[1 1 1 0],[0.9 0.8 0.7 0.6],4,0.0
6868,71,0,52,0,0,[1 0 0 0],[0 0 0 1],[0.9 0.8 0.7 0.6],3,0.0
6869,71,0,53,1,0,[0 0 0 1],[1 1 0 1],[0.9 0.8 0.7 0.6],4,0.0
6870,71,0,54,1,0,[1 0 0 1],[0 1 1 1],[0.9 0.8 0.7 0.6],2,0.0
6871,71,0,55,1,0,[0 0 1 1],[1 0 1 0],[0.9 0.8 0.7 0.6],6,0.0
6872,71,0,56,1,0,[1 0 0 0],[0 1 1 0],[0.9 0.8 0.7 0.6],2,0.0
6873,71,0,57,1,0,[0 1 0 1],[1 1 0 0],[0.9 0.8 0.7 0.6],6,0.0
6874,71,0,58,1,0,[0 0 0 0],[1 0 1 1],[0.9 0.8 0.7 0.6],4,0.0
6875,71,0,59,0,0,[1 1 0 0],[0 1 0 1],[0.9 0.8 0.7 0.6],3,0.0
6876,71,0,60,0,0,[1 1 0 1],[0 0 0 1],[0.9 0.8 0.7 0.6],1,0.0
6877,71,0,61,1,0,[0 0 1 1],[1 0 1 0],[0.9 0.8 0.7 0.6],6,0.0
6878,71,0,62,0,0,[1 1 1 1],[0 0 1 1],[0.9 0.8 0.7 0.6],1,0.0
6879,71,0,63,1,0,[0 1 1 1],[1 1 1 0],[0.9 0.8 0.7 0.6],6,0.0
6880,71,0,64,1,0,[0 0 0 1],[1 0 0 0],[0.9 0.8 0.7 0.6],6,0.0
6881,71,0,65,0,0,[1 1 1 1],[0 0 1 1],[0.9 0.8 0.7 0.6],1,0.0
6882,71,0,66,0,0,[0 1 1 0],[1 0 0 0],[0.9 0.8 0.7 0.6],5,0.0
6883,71,0,67,1,0,[0 1 0 0],[1 1 1 1],[0.9 0.8 0.7 0.6],4,0.0
6884,71,0,68,0,0,[0 1 1 0],[1 0 0 0],[0.9 0.8 0.7 0.6],5,0.0
6885,71,0,69,1,0,[0 0 0 1],[1 0 0 0],[0.9 0.8 0.7 0.6],6,0.0
6886,71,0,70,1,0,[1 0 0 1],[0 1 1 1],[0.9 0.8 0.7 0.6],2,0.0
6887,71,0,71,0,0,[1 1 0 0],[0 0 0 0],[0.9 0.8 0.7 0.6],1,0.0
6888,71,0,72,1,0,[0 0 0 0],[1 1 0 0],[0.9 0.8 0.7 0.6],4,0.0
6889,71,0,73,0,0,[1 1 1 0],[0 0 1 0],[0.9 0.8 0.7 0.6],1,0.0
6890,71,0,74,0,0,[0 1 1 0],[1 0 0 0],[0.9 0.8 0.7 0.6],5,0.0
6891,71,0,75,0,0,[1 1 1 0],[0 1 1 1],[0.9 0.8 0.7 0.6],3,0.0
6892,71,0,76,0,0,[1 0 1 1],[0 0 0 0],[0.9 0.8 0.7 0.6],1,0.0
6893,71,0,77,0,0,[1 1 0 1],[0 0 0 1],[0.9 0.8 0.7 0.6],1,0.0
6894,71,0,78,0,0,[1 1 0 0],[0 1 0 1],[0.9 0.8 0.7 0.6],3,0.0
6895,71,0,79,0,0,[0 1 1 0],[1 0 0 0],[0.9 0.8 0.7 0.6],5,0.0
6896,71,0,80,0,0,[1 0 1 0],[0 0 1 1],[0.9 0.8 0.7 0.6],3,0.0
6897,71,0,81,1,0,[0 1 0 1],[1 1 0 0],[0.9 0.8 0.7 0.6],6,0.0
6898,71,0,82,0,0,[1 0 0 0],[0 1 1 0],[0.9 0.8 0.7 0.6],2,0.0
6899,71,0,83,0,0,[1 0 0 0],[0 0 0 1],[0.9 0.8 0.7 0.6],3,0.0
6900,71,0,84,0,0,[1 0 1 1],[0 0 0 0],[0.9 0.8 0.7 0.6],1,0.0
6901,71,0,85,1,0,[0 1 0 0],[1 1 1 1],[0.9 0.8 0.7 0.6],4,0.0
6902,71,0,86,1,0,[0 1 0 1],[1 1 0 0],[0.9 0.8 0.7 0.6],6,0.0
6903,71,0,87,1,0,[0 0 0 0],[1 1 0 0],[0.9 0.8 0.7 0.6],4,0.0
6904,71,0,88,1,0,[0 0 1 1],[1 1 1 1],[0.9 0.8 0.7 0.6],4,0.0
6905,71,0,89,1,0,[1 0 0 1],[0 1 1 1],[0.9 0.8 0.7 0.6],2,0.0
6906,71,0,90,0,0,[1 1 1 0],[0 1 1 1],[0.9 0.8 0.7 0.6],3,0.0
6907,71,0,91,1,0,[0 0 0 1],[1 0 0 0],[0.9 0.8 0.7 0.6],6,0.0
6908,71,0,92,0,0,[1 1 1 1],[0 1 0 0],[0.9 0.8 0.7 0.6],1,0.0
6909,71,0,93,1,0,[0 1 1 1],[1 1 1 0],[0.9 0.8 0.7 0.6],6,0.0
6910,71,0,94,1,0,[1 0 0 1],[0 1 1 1],[0.9 0.8 0.7 0.6],2,0.0
6911,71,0,95,0,0,[1 0 1 0],[0 0 1 1],[0.9 0.8 0.7 0.6],3,0.0
6912,72,0,0,0,0,[1 1 1 1],[0 1 0 0],[0.9 0.8 0.7 0.6],1,0.0
6913,72,0,1,0,0,[1 0 1 0],[0 0 1 1],[0.9 0.8 0.7 0.6],3,0.0
6914,72,0,2,1,0,[0 0 1 1],[1 0 1 0],[0.9 0.8 0.7 0.6],6,0.0
6915,72,0,3,0,0,[1 1 1 0],[0 1 1 1],[0.9 0.8 0.7 0.6],3,0.0
6916,72,0,4,0,0,[1 1 1 1],[0 1 0 0],[0.9 0.8 0.7 0.6],1,0.0
6917,72,0,5,0,0,[1 0 0 0],[0 0 0 1],[0.9 0.8 0.7 0.6],3,0.0
6918,72,0,6,1,0,[0 1 0 0],[1 1 1 1],[0.9 0.8 0.7 0.6],4,0.0
6919,72,0,7,1,0,[0 0 0 0],[1 1 0 0],[0.9 0.8 0.7 0.6],4,0.0
6920,72,0,8,0,0,[0 1 1 1],[1 0 0 1],[0.9 0.8 0.7 0.6],5,0.0
6921,72,0,9,0,0,[1 0 1 1],[0 0 0 0],[0.9 0.8 0.7 0.6],1,0.0
6922,72,0,10,0,0,[0 1 1 1],[1 0 0 1],[0.9 0.8 0.7 0.6],5,0.0
6923,72,0,11,1,0,[0 0 1 0],[1 1 1 0],[0.9 0.8 0.7 0.6],4,0.0
6924,72,0,12,1,0,[1 0 0 0],[0 1 1 0],[0.9 0.8 0.7 0.6],2,0.0
6925,72,0,13,0,0,[1 1 1 0],[0 1 1 1],[0.9 0.8 0.7 0.6],3,0.0
6926,72,0,14,0,0,[1 0 1 0],[0 0 1 1],[0.9 0.8 0.7 0.6],3,0.0
6927,72,0,15,1,0,[0 0 1 1],[1 1 1 1],[0.9 0.8 0.7 0.6],4,0.0
6928,72,0,16,1,0,[1 0 0 1],[0 1 1 1],[0.9 0.8 0.7 0.6],2,0.0
6929,72,0,17,1,0,[0 0 1 1],[1 0 1 0],[0.9 0.8 0.7 0.6],6,0.0
6930,72,0,18,1,0,[0 0 0 0],[1 1 0 0],[0.9 0.8 0.7 0.6],4,0.0
6931,72,0,19,0,0,[1 1 0 1],[0 0 0 1],[0.9 0.8 0.7 0.6],1,0.0
6932,72,0,20,1,0,[0 0 0 1],[1 0 0 0],[0.9 0.8 0.7 0.6],6,0.0
6933,72,0,21,1,0,[0 1 0 1],[1 1 0 0],[0.9 0.8 0.7 0.6],6,0.0
6934,72,0,22,0,0,[0 1 1 1],[1 0 0 1],[0.9 0.8 0.7 0.6],5,0.0
6935,72,0,23,0,0,[0 1 1 0],[1 0 0 0],[0.9 0.8 0.7 0.6],5,0.0
6936,72,0,24,0,0,[0 1 1 1],[1 0 0 1],[0.9 0.8 0.7 0.6],5,0.0
6937,72,0,25,0,0,[1 1 1 1],[0 1 0 0],[0.9 0.8 0.7 0.6],1,0.0
6938,72,0,26,1,0,[1 0 0 1],[0 1 1 1],[0.9 0.8 0.7 0.6],2,0.0
6939,72,0,27,1,0,[0 1 0 0],[1 1 1 1],[0.9 0.8 0.7 0.6],4,0.0
6940,72,0,28,0,0,[0 1 1 1],[1 0 0 1],[0.9 0.8 0.7 0.6],5,0.0
6941,72,0,29,0,0,[1 0 0 0],[0 0 0 1],[0.9 0.8 0.7 0.6],3,0.0
6942,72,0,30,0,0,[1 1 1 0],[0 1 1 1],[0.9 0.8 0.7 0.6],3,0.0
6943,72,0,31,1,0,[1 0 0 0],[0 1 1 0],[0.9 0.8 0.7 0.6],2,0.0
6944,72,0,32,1,0,[1 0 0 1],[0 1 1 1],[0.9 0.8 0.7 0.6],2,0.0
6945,72,0,33,1,0,[0 0 0 1],[1 0 0 0],[0.9 0.8 0.7 0.6],6,0.0
6946,72,0,34,0,0,[0 1 1 1],[1 0 0 1],[0.9 0.8 0.7 0.6],5,0.0
6947,72,0,35,1,0,[1 0 0 1],[0 1 1 1],[0.9 0.8 0.7 0.6],2,0.0
6948,72,0,36,1,0,[1 0 0 1],[0 1 1 1],[0.9 0.8 0.7 0.6],2,0.0
6949,72,0,37,0,0,[1 0 1 1],[0 0 0 0],[0.9 0.8 0.7 0.6],1,0.0
6950,72,0,38,0,0,[1 1 0 0],[0 0 0 0],[0.9 0.8 0.7 0.6],1,0.0
6951,72,0,39,0,0,[0 1 1 1],[1 0 0 1],[0.9 0.8 0.7 0.6],5,0.0
6952,72,0,40,1,0,[0 1 1 1],[1 1 1 0],[0.9 0.8 0.7 0.6],6,0.0
6953,72,0,41,1,0,[1 0 0 0],[0 1 1 0],[0.9 0.8 0.7 0.6],2,0.0
6954,72,0,42,0,0,[0 1 1 0],[1 0 0 0],[0.9 0.8 0.7 0.6],5,0.0
6955,72,0,43,0,0,[1 1 1 0],[0 0 1 0],[0.9 0.8 0.7 0.6],1,0.0
6956,72,0,44,1,0,[1 0 0 0],[0 1 1 0],[0.9 0.8 0.7 0.6],2,0.0
6957,72,0,45,0,0,[1 1 1 1],[0 0 1 1],[0.9 0.8 0.7 0.6],1,0.0
6958,72,0,46,1,0,[0 1 0 1],[1 1 0 0],[0.9 0.8 0.7 0.6],6,0.0
6959,72,0,47,1,0,[0 1 1 1],[1 1 1 0],[0.9 0.8 0.7 0.6],6,0.0
6960,72,0,48,0,0,[0 1 1 0],[1 0 0 0],[0.9 0.8 0.7 0.6],5,0.0
6961,72,0,49,1,0,[0 0 1 1],[1 0 1 0],[0.9 0.8 0.7 0.6],6,0.0
6962,72,0,50,0,0,[1 1 0 0],[0 1 0 1],[0.9 0.8 0.7 0.6],3,0.0
6963,72,0,51,0,0,[1 1 0 0],[0 0 0 0],[0.9 0.8 0.7 0.6],1,0.0
6964,72,0,52,1,0,[0 1 0 1],[1 1 0 0],[0.9 0.8 0.7 0.6],6,0.0
6965,72,0,53,1,0,[0 0 1 1],[1 0 1 0],[0.9 0.8 0.7 0.6],6,0.0
6966,72,0,54,1,0,[0 1 0 1],[1 1 0 0],[0.9 0.8 0.7 0.6],6,0.0
6967,72,0,55,0,0,[0 1 1 0],[1 0 0 0],[0.9 0.8 0.7 0.6],5,0.0
6968,72,0,56,0,0,[1 1 1 1],[0 0 1 1],[0.9 0.8 0.7 0.6],1,0.0
6969,72,0,57,1,0,[1 0 0 0],[0 1 1 0],[0.9 0.8 0.7 0.6],2,0.0
6970,72,0,58,0,0,[1 1 0 1],[0 0 0 1],[0.9 0.8 0.7 0.6],1,0.0
6971,72,0,59,0,0,[1 1 0 0],[0 1 0 1],[0.9 0.8 0.7 0.6],3,0.0
6972,72,0,60,0,0,[0 1 1 0],[1 0 0 0],[0.9 0.8 0.7 0.6],5,0.0
6973,72,0,61,1,0,[0 1 1 1],[1 1 1 0],[0.9 0.8 0.7 0.6],6,0.0
6974,72,0,62,1,0,[0 0 0 0],[1 0 1 1],[0.9 0.8 0.7 0.6],4,0.0
6975,72,0,63,0,0,[1 1 1 0],[0 0 1 0],[0.9 0.8 0.7 0.6],1,0.0
6976,72,0,64,1,0,[1 0 0 0],[0 1 1 0],[0.9 0.8 0.7 0.6],2,0.0
6977,72,0,65,1,0,[0 0 0 0],[1 1 0 0],[0.9 0.8 0.7 0.6],4,0.0
6978,72,0,66,1,0,[0 0 0 0],[1 0 1 1],[0.9 0.8 0.7 0.6],4,0.0
6979,72,0,67,0,0,[0 1 1 0],[1 0 0 0],[0.9 0.8 0.7 0.6],5,0.0
6980,72,0,68,0,0,[0 1 1 0],[1 0 0 0],[0.9 0.8 0.7 0.6],5,0.0
6981,72,0,69,0,0,[1 0 0 0],[0 0 0 1],[0.9 0.8 0.7 0.6],3,0.0
6982,72,0,70,1,0,[1 0 0 0],[0 1 1 0],[0.9 0.8 0.7 0.6],2,0.0
6983,72,0,71,1,0,[1 0 0 1],[0 1 1 1],[0.9 0.8 0.7 0.6],2,0.0
6984,72,0,72,0,0,[1 1 0 1],[0 0 0 1],[0.9 0.8 0.7 0.6],1,0.0
6985,72,0,73,0,0,[1 1 1 0],[0 0 1 0],[0.9 0.8 0.7 0.6],1,0.0
6986,72,0,74,1,0,[1 0 0 0],[0 1 1 0],[0.9 0.8 0.7 0.6],2,0.0
6987,72,0,75,1,0,[0 1 1 1],[1 1 1 0],[0.9 0.8 0.7 0.6],6,0.0
6988,72,0,76,1,0,[0 0 0 1],[1 1 0 1],[0.9 0.8 0.7 0.6],4,0.0
6989,72,0,77,1,0,[0 0 0 1],[1 1 0 1],[0.9 0.8 0.7 0.6],4,0.0
6990,72,0,78,0,0,[1 1 1 1],[0 0 1 1],[0.9 0.8 0.7 0.6],1,0.0
6991,72,0,79,0,0,[1 0 1 0],[0 0 1 1],[0.9 0.8 0.7 0.6],3,0.0
6992,72,0,80,1,0,[0 0 1 1],[1 1 1 1],[0.9 0.8 0.7 0.6],4,0.0
6993,72,0,81,0,0,[1 1 0 0],[0 0 0 0],[0.9 0.8 0.7 0.6],1,0.0
6994,72,0,82,1,0,[0 0 0 1],[1 0 0 0],[0.9 0.8 0.7 0.6],6,0.0
6995,72,0,83,0,0,[1 0 1 0],[0 0 1 1],[0.9 0.8 0.7 0.6],3,0.0
6996,72,0,84,1,0,[0 0 0 0],[1 0 1 1],[0.9 0.8 0.7 0.6],4,0.0
6997,72,0,85,1,0,[0 0 1 0],[1 1 1 0],[0.9 0.8 0.7 0.6],4,0.0
6998,72,0,86,0,0,[0 1 1 1],[1 0 0 1],[0.9 0.8 0.7 0.6],5,0.0
6999,72,0,87,0,0,[1 1 0 0],[0 1 0 1],[0.9 0.8 0.7 0.6],3,0.0
7000,72,0,88,0,0,[0 1 1 0],[1 0 0 0],[0.9 0.8 0.7 0.6],5,0.0
7001,72,0,89,0,0,[1 1 1 0],[0 1 1 1],[0.9 0.8 0.7 0.6],3,0.0
7002,72,0,90,1,0,[0 0 0 1],[1 0 0 0],[0.9 0.8 0.7 0.6],6,0.0
7003,72,0,91,0,0,[1 1 0 0],[0 1 0 1],[0.9 0.8 0.7 0.6],3,0.0
7004,72,0,92,1,0,[1 0 0 1],[0 1 1 1],[0.9 0.8 0.7 0.6],2,0.0
7005,72,0,93,0,0,[1 0 1 1],[0 0 0 0],[0.9 0.8 0.7 0.6],1,0.0
7006,72,0,94,0,0,[1 0 0 0],[0 0 0 1],[0.9 0.8 0.7 0.6],3,0.0
7007,72,0,95,1,0,[1 0 0 1],[0 1 1 1],[0.9 0.8 0.7 0.6],2,0.0
7008,73,0,0,1,0,[1 0 0 0],[0 1 1 0],[0.9 0.8 0.7 0.6],2,0.0
7009,73,0,1,0,0,[0 1 1 1],[1 0 0 1],[0.9 0.8 0.7 0.6],5,0.0
7010,73,0,2,0,0,[1 1 0 0],[0 1 0 1],[0.9 0.8 0.7 0.6],3,0.0
7011,73,0,3,1,0,[1 0 0 1],[0 1 1 1],[0.9 0.8 0.7 0.6],2,0.0
7012,73,0,4,1,0,[0 1 1 1],[1 1 1 0],[0.9 0.8 0.7 0.6],6,0.0
7013,73,0,5,0,0,[1 1 1 1],[0 0 1 1],[0.9 0.8 0.7 0.6],1,0.0
7014,73,0,6,0,0,[1 1 1 0],[0 1 1 1],[0.9 0.8 0.7 0.6],3,0.0
7015,73,0,7,0,0,[0 1 1 1],[1 0 0 1],[0.9 0.8 0.7 0.6],5,0.0
7016,73,0,8,0,0,[1 0 0 1],[0 1 1 1],[0.9 0.8 0.7 0.6],2,0.0
7017,73,0,9,0,0,[1 0 0 1],[0 1 1 1],[0.9 0.8 0.7 0.6],2,0.0
7018,73,0,10,0,0,[1 1 0 1],[0 0 0 1],[0.9 0.8 0.7 0.6],1,0.0
7019,73,0,11,1,0,[1 0 0 0],[0 1 1 0],[0.9 0.8 0.7 0.6],2,0.0
7020,73,0,12,1,0,[0 0 0 1],[1 0 0 0],[0.9 0.8 0.7 0.6],6,0.0
7021,73,0,13,0,0,[1 1 1 1],[0 0 1 1],[0.9 0.8 0.7 0.6],1,0.0
7022,73,0,14,0,0,[0 1 1 1],[1 0 0 1],[0.9 0.8 0.7 0.6],5,0.0
7023,73,0,15,0,0,[0 1 1 1],[1 0 0 1],[0.9 0.8 0.7 0.6],5,0.0
7024,73,0,16,0,0,[1 1 1 0],[0 0 1 0],[0.9 0.8 0.7 0.6],1,0.0
7025,73,0,17,0,0,[1 1 0 0],[0 1 0 1],[0.9 0.8 0.7 0.6],3,0.0
7026,73,0,18,0,0,[1 0 0 0],[0 0 0 1],[0.9 0.8 0.7 0.6],3,0.0
7027,73,0,19,1,0,[0 0 1 1],[1 0 1 0],[0.9 0.8 0.7 0.6],6,0.0
7028,73,0,20,0,0,[1 1 0 0],[0 0 0 0],[0.9 0.8 0.7 0.6],1,0.0
7029,73,0,21,1,0,[0 0 0 1],[1 0 0 0],[0.9 0.8 0.7 0.6],6,0.0
7030,73,0,22,0,0,[1 1 1 0],[0 0 1 0],[0.9 0.8 0.7 0.6],1,0.0
7031,73,0,23,1,0,[0 1 0 1],[1 1 0 0],[0.9 0.8 0.7 0.6],6,0.0
7032,73,0,24,0,0,[1 0 1 0],[0 0 1 1],[0.9 0.8 0.7 0.6],3,0.0
7033,73,0,25,0,0,[1 0 1 1],[0 0 0 0],[0.9 0.8 0.7 0.6],1,0.0
7034,73,0,26,0,0,[1 1 1 0],[0 1 1 1],[0.9 0.8 0.7 0.6],3,0.0
7035,73,0,27,0,0,[0 1 1 0],[1 0 0 0],[0.9 0.8 0.7 0.6],5,0.0
7036,73,0,28,1,0,[0 0 1 1],[1 1 1 1],[0.9 0.8 0.7 0.6],4,0.0
7037,73,0,29,1,0,[1 0 0 0],[0 1 1 0],[0.9 0.8 0.7 0.6],2,0.0
7038,73,0,30,1,0,[0 1 1 1],[1 1 1 0],[0.9 0.8 0.7 0.6],6,0.0
7039,73,0,31,1,0,[0 1 0 0],[1 1 1 1],[0.9 0.8 0.7 0.6],4,0.0
7040,73,0,32,1,0,[0 0 0 0],[1 0 1 1],[0.9 0.8 0.7 0.6],4,0.0
7041,73,0,33,1,0,[0 1 0 0],[1 1 1 1],[0.9 0.8 0.7 0.6],4,0.0
7042,73,0,34,0,0,[1 1 1 0],[0 0 1 0],[0.9 0.8 0.7 0.6],1,0.0
7043,73,0,35,1,0,[0 0 0 0],[1 0 1 1],[0.9 0.8 0.7 0.6],4,0.0
7044,73,0,36,0,0,[0 1 1 0],[1 0 0 0],[0.9 0.8 0.7 0.6],5,0.0
7045,73,0,37,0,0,[1 0 1 0],[0 0 1 1],[0.9 0.8 0.7 0.6],3,0.0
7046,73,0,38,0,0,[1 1 1 1],[0 0 1 1],[0.9 0.8 0.7 0.6],1,0.0
7047,73,0,39,1,0,[0 1 0 1],[1 1 0 0],[0.9 0.8 0.7 0.6],6,0.0
7048,73,0,40,0,0,[1 1 1 1],[0 1 0 0],[0.9 0.8 0.7 0.6],1,0.0
7049,73,0,41,0,0,[1 0 0 0],[0 0 0 1],[0.9 0.8 0.7 0.6],3,0.0
7050,73,0,42,1,0,[0 0 1 1],[1 1 1 1],[0.9 0.8 0.7 0.6],4,0.0
7051,73,0,43,1,0,[0 1 1 1],[1 1 1 0],[0.9 0.8 0.7 0.6],6,0.0
7052,73,0,44,0,0,[1 1 0 0],[0 0 0 0],[0.9 0.8 0.7 0.6],1,0.0
7053,73,0,45,1,0,[0 0 1 0],[1 1 1 0],[0.9 0.8 0.7 0.6],4,0.0
7054,73,0,46,0,0,[1 1 1 1],[0 1 0 0],[0.9 0.8 0.7 0.6],1,0.0
7055,73,0,47,1,0,[1 0 0 0],[0 1 1 0],[0.9 0.8 0.7 0.6],2,0.0
7056,73,0,48,0,0,[1 1 0 0],[0 1 0 1],[0.9 0.8 0.7 0.6],3,0.0
7057,73,0,49,1,0,[0 0 0 1],[1 1 0 1],[0.9 0.8 0.7 0.6],4,0.0
7058,73,0,50,1,0,[1 0 0 1],[0 1 1 1],[0.9 0.8 0.7 0.6],2,0.0
7059,73,0,51,1,0,[0 1 0 1],[1 1 0 0],[0.9 0.8 0.7 0.6],6,0.0
7060,73,0,52,1,0,[1 0 0 1],[0 1 1 1],[0.9 0.8 0.7 0.6],2,0.0
7061,73,0,53,1,0,[0 0 0 1],[1 0 0 0],[0.9 0.8 0.7 0.6],6,0.0
7062,73,0,54,0,0,[0 1 1 0],[1 0 0 0],[0.9 0.8 0.7 0.6],5,0.0
7063,73,0,55,0,0,[1 0 1 0],[0 0 1 1],[0.9 0.8 0.7 0.6],3,0.0
7064,73,0,56,0,0,[0 1 1 1],[1 0 0 1],[0.9 0.8 0.7 0.6],5,0.0
7065,73,0,57,0,0,[0 1 1 1],[1 0 0 1],[0.9 0.8 0.7 0.6],5,0.0
7066,73,0,58,0,0,[1 0 0 1],[0 1 1 1],[0.9 0.8 0.7 0.6],2,0.0
7067,73,0,59,1,0,[1 0 0 1],[0 1 1 1],[0.9 0.8 0.7 0.6],2,0.0
7068,73,0,60,1,0,[0 0 0 0],[1 0 1 1],[0.9 0.8 0.7 0.6],4,0.0
7069,73,0,61,0,0,[1 0 1 1],[0 0 0 0],[0.9 0.8 0.7 0.6],1,0.0
7070,73,0,62,0,0,[0 1 1 0],[1 0 0 0],[0.9 0.8 0.7 0.6],5,0.0
7071,73,0,63,0,0,[1 1 0 1],[0 0 0 1],[0.9 0.8 0.7 0.6],1,0.0
7072,73,0,64,1,0,[0 1 0 1],[1 1 0 0],[0.9 0.8 0.7 0.6],6,0.0
7073,73,0,65,1,0,[0 0 1 1],[1 0 1 0],[0.9 0.8 0.7 0.6],6,0.0
7074,73,0,66,0,0,[1 0 0 0],[0 0 0 1],[0.9 0.8 0.7 0.6],3,0.0
7075,73,0,67,1,0,[0 0 0 0],[1 1 0 0],[0.9 0.8 0.7 0.6],4,0.0
7076,73,0,68,0,0,[1 0 1 1],[0 0 0 0],[0.9 0.8 0.7 0.6],1,0.0
7077,73,0,69,1,0,[1 0 0 1],[0 1 1 1],[0.9 0.8 0.7 0.6],2,0.0
7078,73,0,70,0,0,[0 1 1 1],[1 0 0 1],[0.9 0.8 0.7 0.6],5,0.0
7079,73,0,71,1,0,[0 0 1 1],[1 0 1 0],[0.9 0.8 0.7 0.6],6,0.0
7080,73,0,72,0,0,[0 1 1 1],[1 0 0 1],[0.9 0.8 0.7 0.6],5,0.0
7081,73,0,73,0,0,[1 0 0 0],[0 0 0 1],[0.9 0.8 0.7 0.6],3,0.0
7082,73,0,74,1,0,[0 0 1 0],[1 1 1 0],[0.9 0.8 0.7 0.6],4,0.0
7083,73,0,75,0,0,[1 1 1 0],[0 1 1 1],[0.9 0.8 0.7 0.6],3,0.0
7084,73,0,76,1,0,[0 0 1 1],[1 0 1 0],[0.9 0.8 0.7 0.6],6,0.0
7085,73,0,77,0,0,[0 1 1 0],[1 0 0 0],[0.9 0.8 0.7 0.6],5,0.0
7086,73,0,78,0,0,[0 1 1 0],[1 0 0 0],[0.9 0.8 0.7 0.6],5,0.0
